"","LIT","Unit_Name","Subunit_Name","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","wg_g_m2","st_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg"
"39","MDC","Matney 3","Matney 3","MDC_Matney 3_Matney 3",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0,72.1739144877566,72.1739144877566,12.0109916072874,363.933064066163,47.725717146248,96.6221118292652,363.933064066163,47.725717146248,96.6221118292652,0,0,0
"40","MDC","Matney 4 North","Matney 4 North","MDC_Matney 4 North_Matney 4 North",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,2.06158041688067,73.733919661658,75.7955000785387,8.29486956275304,398.052462934098,50.2269416324641,101.364058524613,397.859812843468,48.1715493210498,99.2962900022663,0.192650090629744,1.49908279028427,2.62407804347707
"41","MDC","Matney 4 South","Matney 4 South","MDC_Matney 4 South_Matney 4 South",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,4.47438333390436,52.676309948024,57.1506932819284,7.56726257489878,317.441893596626,34.3174183451216,79.9839682187352,316.287185228304,29.8846013490902,75.4680185469579,1.15470836832195,3.09726188643092,5.85150478137781
"42","MDC","Matney 6","Matney 6","MDC_Matney 6_Matney 6",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,2.44486298627001,80.7727098835753,83.2175728698453,9.43617612145749,544.295789524992,53.3187856203661,113.116360119324,543.875598154046,50.8854656574425,110.659954109708,0.420191370945758,1.61413345320402,3.275592519336
"43","MDC","Matney 7","Matney 7","MDC_Matney 7_Matney 7",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0,0,0,10.1182195020243,0,0,0,0,0,0,0,0,0
"44","MDC","Matney 8","Matney 8","MDC_Matney 8_Matney 8",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,9.62465439953202,14.6946307786072,24.3192851781392,12.5879950202429,43.7185601492147,15.8456646617213,32.7929056945572,41.0139761690986,6.48729837863146,22.901963178583,2.70458398011602,7.51706346850043,11.7322453305636
"45","MDC","South Dam Pond","South Dam Pond","MDC_South Dam Pond_South Dam Pond",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0,49.9212442008221,49.9212442008221,8.49537837651822,285.509249994268,28.26684308975,71.5756453118941,285.509249994268,28.26684308975,71.5756453118941,0,0,0
"46","MDC","Upper Goose Pond","Upper Goose Pond","MDC_Upper Goose Pond_Upper Goose Pond",-3.2637853673212,91.8817354400458,152.389119815721,5.41515484865058,7.34418094066792,12.1277383640952,0,93.555145486847,93.555145486847,21.2354930364372,766.056401490495,58.0847150641734,129.025575909521,766.056401490495,58.0847150641734,129.025575909521,0,0,0
"47","PIX","1","1","PIX_1_1",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,0,65.9642584941827,65.9642584941827,57.0627786639676,65.6454447747348,55.5808872223291,76.3476297660363,65.6454447747348,55.5808872223291,76.3476297660363,0,0,0
"48","PIX","2","2","PIX_2_2",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,2.23292923065574,264.393972233069,266.626901463724,20.082809194332,1054.04198387368,225.020031997158,308.233770930291,1053.69665454497,222.793919026929,305.994025439208,0.34532932871635,1.47982893568528,2.9860295256262
"49","PIX","2A","2A","PIX_2A_2A",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,0.174488066250612,179.330569045733,179.505057111984,22.4400831093117,319.205584544683,156.608439780397,202.401674443571,319.200998143439,156.434116206023,202.227021885443,0.00458640124376067,0.0876975825535853,0.261278549947638
"50","PIX","3","3","PIX_3_3",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,9.30982989433529,247.01316586914,256.322995763476,19.5774109271255,2964.92808451732,186.54103513775,326.104956389202,2958.46575829267,177.307294742551,316.71903699573,6.46232622465359,6.05198409477344,12.5676756938971
"51","PIX","3A","3A","PIX_3A_3A",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,7.90787392458495,235.184869774065,243.09274369865,30.0014521740891,573.005510482081,212.415560155247,273.769927242053,569.041430462766,204.613983516838,265.755756031292,3.96408001931488,5.35630507320559,10.4594427759643
"52","PIX","4","4","PIX_4_4",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,6.24182882868505,196.842551615511,203.084380444196,18.0692293036437,376.764826842928,178.208912365481,227.959848522911,376.206684927405,171.985515707481,221.699587523541,0.558141915522754,5.28439580122189,7.19926185614822
"53","PIX","4A","4A","PIX_4A_4A",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,1.50222589864636,94.583715014797,96.0859409134433,18.2792297489879,2359.94750153803,33.8290746445506,158.342807182336,2357.83787316742,32.3546816142899,156.812748415304,2.1096283706082,-0.359171334982485,3.3636231322752
"54","PIX","6","6","PIX_6_6",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,0,48.0413016451721,48.0413016451721,46.2583528744939,115.075194773192,34.2936998283506,61.7889034619935,115.075194773192,34.2936998283506,61.7889034619935,0,0,0
"55","PIX","7A","7A","PIX_7A_7A",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,0,248.747186427136,248.747186427136,12.6673004736842,632.19184873053,216.52459004166,280.969782812612,632.19184873053,216.52459004166,280.969782812612,0,0,0
"56","PIX","7B","7B","PIX_7B_7B",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,133.668904341612,7.96238825884293,141.631292600455,12.224770465587,2106.34776438863,82.8145290237342,200.448056177176,444.078138157005,-19.0439549300531,34.968731447739,1662.26962623163,81.4188411339618,185.918967549263
"57","PIX","8A","8A","PIX_8A_8A",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,0,89.134098051101,89.134098051101,11.6307639676113,2571.92684156616,24.1412765842241,154.126919517978,2571.92684156616,24.1412765842241,154.126919517978,0,0,0
"58","PIX","8B","8B","PIX_8B_8B",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,0.48088165921041,257.669673639913,258.150555299123,17.794792854251,531.005105083492,228.619060265802,287.682050332444,530.999464006409,228.138335469379,287.201011810446,0.00564107708309195,0.384628032394803,0.577135286026017
"59","PIX","9A","9A","PIX_9A_9A",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,8.6942160283153,229.241342123842,237.935558152157,12.3522343441296,1180.97111824837,193.894704962851,281.976411341463,1175.51769176058,185.302291365962,273.180392881721,5.45342648778914,5.70146342603672,11.6869686305939
"60","PIX","9B","9B","PIX_9B_9B",31.5587954593562,83.5734572833023,341.623631264696,29.3094495167671,52.2387009680164,156.247392706139,1.31046496755514,222.533357637971,223.843822605526,13.4997468663968,353.094654575874,199.762426740635,247.925218470416,352.979812371102,198.455878266104,246.610837009838,0.114842204772197,0.87616795064476,1.74476198446551
"61","SLW","Beach Lake 1","Beach Lake 1","SLW_Beach Lake 1_Beach Lake 1",11.2938667499944,43.2924474728735,217.54785245415,18.2860199122302,0,17.9434206900775,0.0496620662610349,5.99414031077009,6.04380237703112,16.4699376194332,43.8835142779952,-2.44578896160473,14.533393715667,11.0433719706823,1.73534334664616,10.252937274894,32.8401423073129,-7.29443825409201,7.39376238661408
"62","SLW","Beach Lake 3","Beach Lake 3","SLW_Beach Lake 3_Beach Lake 3",11.2938667499944,43.2924474728735,217.54785245415,18.2860199122302,0,17.9434206900775,0,76.1816190697032,76.1816190697032,7.34510817408907,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","SLW","Lewis 1","22","SLW_Lewis 1_22",11.2938667499944,43.2924474728735,217.54785245415,18.2860199122302,0,17.9434206900775,3.61174219041267,11.2135757156164,14.8253179060291,11.9535208947368,70.2257914593878,4.08580938950258,25.5648264225556,12.4671690912705,6.68856084880665,15.7385905824262,57.7586223681173,-6.1279335553037,13.351417936129
"64","SLW","Lewis 6","22","SLW_Lewis 6_22",11.2938667499944,43.2924474728735,217.54785245415,18.2860199122302,0,17.9434206900775,10.8651615677353,6.23416199364813,17.0993235613834,23.7168755020243,834.621602229646,-19.9244683275266,54.1231154502934,47.0169174460127,-2.55329396883284,15.0216179561291,787.604684783634,-25.1006803317779,46.8310034672485
"65","SLW","LIC","57","SLW_LIC_57",11.2938667499944,43.2924474728735,217.54785245415,18.2860199122302,0,17.9434206900775,1.83188586909344,68.5524150746783,70.3843009437718,28.6553190850202,514.83237450116,41.3060011315143,99.4626007560293,482.452738073886,40.4033825241354,96.7014476252213,32.379636427274,-5.46054078052107,9.12431251870795
