"","unitName","subunitName","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","sw_g_m2_a.Low","sw_g_m2_b.Med","sw_g_m2_c.High","LIT","wg_g_m2","st_g_m2","sw_g_m2","stwg_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","stwg_mass_m2_var","CI80lwr_stwg","CI80upr_stwg","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg","sw_mass_m2_var","CI80lwr_sw","CI80upr_sw"
"57","9A","9A","PIX_9A_9A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,22.2898807294683,0,22.2898807294683,22.2898807294683,12.3469659660383,26.3152705938942,15.7157247265158,28.8640367324208,26.3152705938942,15.7157247265158,28.8640367324208,26.3152705938942,15.7157247265158,28.8640367324208,0,0,0,0,0,0
"58","9B","9B","PIX_9B_9B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,56.5396832761043,0,56.5396832761043,56.5396832761043,13.4939897310293,531.000528605312,27.0083155019494,86.0710510502592,531.000528605312,27.0083155019494,86.0710510502592,531.000528605312,27.0083155019494,86.0710510502592,0,0,0,0,0,0
"59","Beach Lake 1","Beach Lake 1","SLW_Beach Lake 1_Beach Lake 1",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,2.42018366103669,0,2.42018366103669,2.42018366103669,16.46291419817,0.678294870586347,1.36471497775974,3.47565234431363,0.678294870586347,1.36471497775974,3.47565234431363,0.678294870586347,1.36471497775974,3.47565234431363,0,0,0,0,0,0
"60","Beach Lake 2","Beach Lake 2","SLW_Beach Lake 2_Beach Lake 2",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,13.2565570697572,3.8898156265928,13.2565570697572,17.14637269635,15.0606713091536,194.203340548964,-0.712927341844306,35.0056727345443,174.901822825873,-3.69202042135633,30.2051345608707,174.901822825873,-3.69202042135633,30.2051345608707,0,0,0,19.3015177230918,-1.7404879959454,9.52011924913099
"61","Beach Lake 3","Beach Lake 3","SLW_Beach Lake 3_Beach Lake 3",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,5.0514587341106,0,5.0514587341106,5.0514587341106,7.34197481345048,1.18847064287135,3.65434965568882,6.44856781253238,1.18847064287135,3.65434965568882,6.44856781253238,1.18847064287135,3.65434965568882,6.44856781253238,0,0,0,0,0,0
"62","HQ-5","HQ-5","SLW_HQ-5_HQ-5",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.150946432340066,0.578466607020521,0.0573006561654266,0.729413039360588,0.786713695526014,9.59584996458313,0.209344256754285,0.200350624339064,1.37307676671296,0.207472047586811,0.145677840134669,1.31314823858651,0.202427546507368,0.001871581629866,1.15506163241118,0.00504450107944293,0.0599246793901659,0.241968185289967,0.00187220916747465,0.00184915991447492,0.112752152416378
"63","HQ-6","HQ-6","SLW_HQ-6_HQ-6",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.0252024582321682,0.607770034175965,0.279202118957482,0.632972492408133,0.912174611365615,44.6551830821468,0.372778540659933,0.129715706568207,1.69463351616302,0.341584797163105,-0.116033603337972,1.38197858815424,0.33887654672516,-0.138260910380442,1.35380097873237,0.00270825043794441,-0.04149057910381,0.0918954955681464,0.0311937434968287,0.0528576773823966,0.505546560532568
"64","HQ-7","27a","SLW_HQ-7_27a",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.173569683999673,0,2.78230724909791,0.173569683999673,2.95587693309759,35.3673168674446,6.17963247072164,-0.229915003759288,6.14166886995446,2.13925524162133,-1.70085238061491,2.04799174861426,0,0,0,2.13925524162133,-1.70085238061491,2.04799174861426,4.04037722910031,0.206300224917221,5.3583142732786
"65","Lewis 1","22","SLW_Lewis 1_22",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",3.95424653279025,43.0508790002559,2.10529567416012,47.0051255330461,49.1104212072063,11.9484231726144,428.887916504685,22.5699890133967,75.6508534010159,427.910499355628,20.4949528418759,73.5152982242163,406.282262812787,17.219355743334,68.8824022571777,21.6282365428416,-2.00575869730572,9.91425176288623,0.977417149056305,0.838297284840409,3.37229406347984
"66","Lewis 2","Lewis 2","SLW_Lewis 2_Lewis 2",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",66.9483837351077,2.06695178798936,0.00287831219715282,69.0153355230971,69.0182138352942,17.2835885306994,12209.8993816438,-72.5912009504657,210.627628621054,12209.8992533177,-72.5940785185049,210.624749564699,1.45464144887388,0.521291444043473,3.61261213193525,12208.4446118688,-74.6525946488957,208.549362119111,0.000128326132797438,-0.0116392481110267,0.0173958725053323
"67","Lewis 6","22","SLW_Lewis 6_22",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",1.02552357594842,12.0651101878437,0.560972962676867,13.0906337637921,13.651606726469,23.7067593842686,26.9415873219335,6.99967665159086,20.3035368013471,26.071155570645,6.54704156358451,19.6342259639997,23.1402525852348,5.90029398570969,18.2299263899777,2.93090298541015,-1.16847735306776,3.2195245049646,0.870431751288516,-0.634675329443482,1.75662125479722
"68","LIC","57","SLW_LIC_57",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,10.1723760762914,0,10.1723760762914,10.1723760762914,28.6430977624843,12.9217215436025,5.56560878643367,14.7791433661491,12.9217215436025,5.56560878643367,14.7791433661491,12.9217215436025,5.56560878643367,14.7791433661491,0,0,0,0,0,0
