"","unitName","subunitName","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","sw_g_m2_a.Low","sw_g_m2_b.Med","sw_g_m2_c.High","LIT","wg_g_m2","st_g_m2","sw_g_m2","stwg_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","stwg_mass_m2_var","CI80lwr_stwg","CI80upr_stwg","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg","sw_mass_m2_var","CI80lwr_sw","CI80upr_sw"
"57","9A","9A","PIX_9A_9A",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,22.2898807294683,0,22.2898807294683,22.2898807294683,12.3469659660383,26.6944223522639,15.6685337140521,28.9112277448846,26.6944223522639,15.6685337140521,28.9112277448846,26.6944223522639,15.6685337140521,28.9112277448846,0,0,0,0,0,0
"58","9B","9B","PIX_9B_9B",25.4367577557811,165.948815347032,0,11.2701377984208,34.2591792926682,71.750484874986,0,0,0,"PIX",0,56.5396832761043,0,56.5396832761043,56.5396832761043,13.4939897310293,535.926842830154,26.8716443274939,86.2077222247147,535.926842830154,26.8716443274939,86.2077222247147,535.926842830154,26.8716443274939,86.2077222247147,0,0,0,0,0,0
"59","Beach Lake 1","Beach Lake 1","SLW_Beach Lake 1_Beach Lake 1",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,2.42018366103669,0,2.42018366103669,2.42018366103669,16.46291419817,0.688973000285687,1.35643950551891,3.48392781655446,0.688973000285687,1.35643950551891,3.48392781655446,0.688973000285687,1.35643950551891,3.48392781655446,0,0,0,0,0,0
"60","Beach Lake 2","Beach Lake 2","SLW_Beach Lake 2_Beach Lake 2",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,13.2565570697572,3.8898156265928,13.2565570697572,17.14637269635,15.0606713091536,194.548132063101,-0.728774145441964,35.0215195381419,175.217635715351,-3.70731518813056,30.2204293276449,175.217635715351,-3.70731518813056,30.2204293276449,0,0,0,19.3304963477496,-1.74471298134691,9.5243442345325
"61","Beach Lake 3","Beach Lake 3","SLW_Beach Lake 3_Beach Lake 3",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,5.0514587341106,0,5.0514587341106,5.0514587341106,7.34197481345048,1.22381138795662,3.63372938315925,6.46918808506196,1.22381138795662,3.63372938315925,6.46918808506196,1.22381138795662,3.63372938315925,6.46918808506196,0,0,0,0,0,0
"62","HQ-5","HQ-5","SLW_HQ-5_HQ-5",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.150946432340066,0.578466607020521,0.0573006561654266,0.729413039360588,0.786713695526014,9.59584996458313,0.210326529580563,0.198976585067293,1.37445080598474,0.208457067971574,0.144293773660287,1.31453230506089,0.20330500476008,0.000623256024883556,1.15630995801616,0.00515206321149318,0.0589593854052343,0.242933479274898,0.00186946160898923,0.00188986374455676,0.112711448586296
"63","HQ-6","HQ-6","SLW_HQ-6_HQ-6",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.0252024582321682,0.607770034175965,0.279202118957482,0.632972492408133,0.912174611365615,44.6551830821468,0.373890483689644,0.128549596144776,1.69579962658645,0.342754908168277,-0.117315380239828,1.38326036505609,0.340033735219455,-0.139533590204554,1.35507365855648,0.00272117294882214,-0.041649503820888,0.0920544202852244,0.0311355755213668,0.053068811730843,0.505335426184122
"64","HQ-7","27a","SLW_HQ-7_27a",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0.173569683999673,0,2.78230724909791,0.173569683999673,2.95587693309759,35.3673168674446,6.2581614485929,-0.250093161748264,6.16184702794343,2.12798537877198,-1.69590851643701,2.04304788443636,0,0,0,2.12798537877198,-1.69590851643701,2.04304788443636,4.13017606982092,0.177831196772242,5.38678330142358
"65","Lewis 1","22","SLW_Lewis 1_22",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",3.95424653279025,43.0508790002559,2.10529567416012,47.0051255330461,49.1104212072063,11.9484231726144,430.297197761725,22.5264202194972,75.6944221949154,429.27998546398,20.4525651092014,73.5576859568909,408.405017892617,17.1519610227488,68.9497969777629,20.8749675713625,-1.90105129535545,9.80954436093596,1.01721229774556,0.812761940521785,3.39782940779846
"66","Lewis 2","Lewis 2","SLW_Lewis 2_Lewis 2",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",66.9483837351077,2.06695178798936,0.00287831219715282,69.0153355230971,69.0182138352942,17.2835885306994,11842.890853314,-70.4466955107301,208.483123181318,11842.8907250607,-70.4495730677553,208.480244113949,1.4639983655887,0.516328216820641,3.61757535915808,11841.4267266951,-72.5079043798257,206.404671850041,0.000128253328843038,-0.0116351293640208,0.0173917537583264
"67","Lewis 6","22","SLW_Lewis 6_22",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",1.02552357594842,12.0651101878437,0.560972962676867,13.0906337637921,13.651606726469,23.7067593842686,27.3065442550443,6.95477391904122,20.3484395338968,26.4297795598747,6.50218980886712,19.6790777187171,23.5543754519635,5.84537517683738,18.28484519885,2.87540410791112,-1.14760553665624,3.19865268855308,0.876764695169587,-0.639016997053279,1.76096292240701
"68","LIC","57","SLW_LIC_57",12.4057150805684,51.9736314216827,252.446598558043,5.16340860844427,11.3210187765326,180.025397789385,5.73736469870884,34.6371874749288,111.330478470538,"SLW",0,10.1723760762914,0,10.1723760762914,10.1723760762914,28.6430977624843,13.1118993744991,5.53183213546976,14.812920017113,13.1118993744991,5.53183213546976,14.812920017113,13.1118993744991,5.53183213546976,14.812920017113,0,0,0,0,0,0
