"","LIT","Unit_Name","Subunit_Name","subunit_ID","st_g_m2_a.Low","st_g_m2_b.Med","st_g_m2_c.High","wg_g_m2_a.Low","wg_g_m2_b.Med","wg_g_m2_c.High","wg_g_m2","st_g_m2","tot_g_m2","area_ha","tot_mass_m2_var","CI80lwr","CI80upr","st_mass_m2_var","CI80lwr_st","CI80upr_st","wg_mass_m2_var","CI80lwr_wg","CI80upr_wg"
"51","PIX","3A","3A","PIX_3A_3A",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,7.55777133547762,237.915853792422,245.4736251279,30.0014521740891,713.355597693729,211.245026229375,279.702224026424,708.273262702838,203.80940446685,272.022303117994,5.08233499089069,4.66863704329604,10.4469056276592
"52","PIX","4","4","PIX_4_4",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,5.96320511758504,202.2623309832,208.225536100785,18.0692293036437,458.519133484737,180.783595686667,235.667476514903,457.822207151729,174.84125369376,229.68340827264,0.696926333008422,4.89333878080403,7.03307145436605
"53","PIX","4A","4A","PIX_4A_4A",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,1.47971613170817,97.7422888559927,99.2220049877009,18.2792297489879,2459.71523534439,35.6627934516549,162.781216523747,2457.63820008915,34.2099183546391,161.274659357346,2.07703525524032,-0.367246120903092,3.32667838431944
"54","PIX","6","6","PIX_6_6",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,0,52.6126598279079,52.6126598279079,46.2583528744939,127.441659933401,38.1452163184678,67.080103337348,127.441659933401,38.1452163184678,67.080103337348,0,0,0
"55","PIX","7A","7A","PIX_7A_7A",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,0,252.710594691365,252.710594691365,12.6673004736842,778.831775470661,216.94562046044,288.47556892229,778.831775470661,216.94562046044,288.47556892229,0,0,0
"56","PIX","7B","7B","PIX_7B_7B",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,143.830008280266,8.99030101870032,152.820309298967,12.224770465587,2541.01143052873,88.2192863805668,217.421332217367,450.356458484919,-18.2062782719588,36.1868803093595,2090.65497204381,85.2327537627507,202.427262797782
"57","PIX","8A","8A","PIX_8A_8A",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,0,93.2415376023768,93.2415376023768,11.6307639676113,2664.75778403753,27.0861900704157,159.396885134338,2664.75778403753,27.0861900704157,159.396885134338,0,0,0
"58","PIX","8B","8B","PIX_8B_8B",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,0.45008566275356,261.767009738711,262.217095401464,17.794792854251,682.784261536622,228.729972470184,295.704218332745,682.777205159276,228.28005984773,295.253959629692,0.00705637734571248,0.342432452786365,0.557738872720755
"59","PIX","9A","9A","PIX_9A_9A",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,9.0311513512476,233.560555941564,242.591707292812,12.3522343441296,1317.45793781681,196.075482057886,289.107932527738,1310.58374668593,187.165844880192,279.955267002936,6.87419113088242,5.67109247702961,12.3912102254656
"60","PIX","9B","9B","PIX_9B_9B",44.9146094565305,96.86352450242,343.540352256351,24.6016209549251,51.7241291631743,168.124844722752,1.0999716111371,227.828020214492,228.927991825629,13.4997468663968,459.040347822806,201.470458746606,256.385524904652,458.848082747978,200.376237912684,255.279802516299,0.192265074828039,0.538036348117915,1.66190687415628
"61","SLW","Beach Lake 1","Beach Lake 1","SLW_Beach Lake 1_Beach Lake 1",24.346174132937,59.2805014203668,244.039237855135,12.5904341403178,0,13.4434206900775,0.0341937161576348,9.55404777204622,9.58824148820385,16.4699376194332,51.4327081102717,0.397389302351945,18.7790936740558,17.5922607852482,4.1788194961183,14.9292760479741,33.8404473250235,-7.42091760989537,7.48930504221064
"62","SLW","Beach Lake 3","Beach Lake 3","SLW_Beach Lake 3_Beach Lake 3",24.346174132937,59.2805014203668,244.039237855135,12.5904341403178,0,13.4434206900775,0,89.9371069484389,89.9371069484389,7.34510817408907,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","SLW","Lewis 1","22","SLW_Lewis 1_22",24.346174132937,59.2805014203668,244.039237855135,12.5904341403178,0,13.4434206900775,2.48678511772723,14.268399233757,16.7551843514843,11.9535208947368,84.1651706622412,4.99802810763077,28.5123405953377,17.3922688644533,8.92381155982138,19.6129869076927,66.7729017977879,-7.98537347245837,12.9589437079128
"64","SLW","Lewis 6","22","SLW_Lewis 6_22",24.346174132937,59.2805014203668,244.039237855135,12.5904341403178,0,13.4434206900775,7.48096643222998,8.53646006386724,16.0174264960972,23.7168755020243,953.713601407159,-23.5597742428574,55.5946272350518,76.4737428366323,-2.6706144279719,19.7435345557064,877.239858570527,-30.4763293047674,45.4382621692273
"65","SLW","LIC","57","SLW_LIC_57",24.346174132937,59.2805014203668,244.039237855135,12.5904341403178,0,13.4434206900775,1.26130445543121,81.5606128225337,82.8219172779649,28.6553190850202,520.831382245932,53.5746928488361,112.069141707094,485.599826663249,53.3199199961722,109.801305648895,35.2315555826824,-6.34549549559461,8.86810440645703
